rating,review_count,price_level,lat,lng,suitability
0.75,0.0117964273677114,0.3333333333333333,0.5778880541155331,0.4658405980806037,0.4890586941534537
0.75,0.0537580047185709,0.3333333333333333,0.6392115549887762,0.7158082624102917,0.5172117256188581
0.7749999999999999,0.0,0.3333333333333333,0.6586177261512489,0.5822231419922446,0.505375376740508
0.75,0.0011796427367711,0.3333333333333333,0.7833716836240114,0.6174948909640534,0.503730554883768
0.75,0.0018537243006403,0.3333333333333333,0.424163455407438,0.2638590682151971,0.4682905768046573
0.825,0.0023592854735422,0.3333333333333333,0.7421612930054948,0.5912771296273149,0.5307130401070366
0.875,0.0092686215032018,0.3333333333333333,0.2703002411910233,0.598856610704388,0.5295717623790646
0.7749999999999999,0.0411189753960229,0.0,0.4463419367359051,0.2974881651446139,0.5595271977128329
0.825,0.0107853050219076,0.3333333333333333,0.3673310970031593,0.7682955221562224,0.5233502557978748
0.7749999999999999,0.1430738119312436,0.3333333333333333,0.6487205788583879,0.2974881651446139,0.5335659141128565
0.8999999999999999,0.0129760701044826,0.3333333333333333,0.1968340217903801,0.5885091962645674,0.5364933152674255
0.8500000000000001,0.001685203909673,0.3333333333333333,0.7833716836240114,0.4920454251493993,0.5376097499449058
0.7749999999999999,0.3705763397371082,0.3333333333333333,0.2633694657758383,0.5691077941899039,0.596130098252753
0.7749999999999999,0.0028648466464442,0.3333333333333333,0.3908957334146521,0.2328168248959627,0.4753784152427974
0.7749999999999999,0.0033704078193461,0.3333333333333333,0.3950541986637859,0.2276431176760525,0.4754793214961291
0.7749999999999999,0.0,0.3333333333333333,0.7459454963821486,0.5861034224074047,0.509935779272811
0.8,0.0326929558476575,0.3333333333333333,0.8904798868897501,0.573518379594816,0.536341133411859
0.8,0.0352207617121671,0.0,0.4505004019849821,0.3880280414930439,0.5724926506875515
0.875,0.0133131108864172,0.3333333333333333,0.6278866679604107,0.508148588871336,0.5441290294408458
0.75,0.0043815301651499,0.3333333333333333,0.1607939896315429,0.5704012209948814,0.4712075529141996
0.8999999999999999,0.0085945399393326,0.3333333333333333,0.8984225555155376,0.5731691543576289,0.5694912808087914
0.825,0.0053926525109538,0.3333333333333333,0.686728951235068,0.5489562045681851,0.5267353868767821
0.8500000000000001,0.08072126727334,0.0,0.3673310970031593,0.7721758025713825,0.6211917251607293
0.0,0.0,0.3333333333333333,0.5889495716780857,0.5194143363428338,0.1887515287343793
0.7,0.0069093360296595,0.3333333333333333,0.4033711291619397,0.8329668624053284,0.4772230337205946
0.7749999999999999,0.001685203909673,0.3333333333333333,0.4338665409886175,0.2884341775099983,0.4799539304311661
0.8500000000000001,0.0556117290192113,0.3333333333333333,0.6643148235424974,0.3755464728251354,0.5420099168574785
0.8,0.0023592854735422,0.3333333333333333,0.465748107898321,0.1681454846470842,0.4857357986026663
0.8500000000000001,0.0085945399393326,0.0,0.066535443985515,0.7372532788369881,0.582767798122925
0.75,0.0023592854735422,0.3333333333333333,0.4976296748080244,0.3233567012443927,0.4750904377780169
0.8500000000000001,0.0074148972025615,0.0,0.4477280918189308,0.4979693199161374,0.589509339747522
0.875,0.0001685203909673,0.3333333333333333,0.5258656538493938,0.4923041105103038,0.5342923776686085
0.7,0.1430738119312436,0.6666666666666667,0.2647556208588639,0.580748635434702,0.431864023060718
